GEOID,Population,Black,Hispanic,Asian,Householdincome,Bachelor,Households_num,Ageunder5,Age5to9,Age10to14,Age15to24,Age25to44,Age45to64,Age65to74,Age75plus,Employment,No_vehicle,Vehicle_owned,Public_transportation,person_per_room1,person_per_room2
18153,20814,736,371,18,49393.0,1209,7575,1216,1157,1195,2301,5651,5647,2188,1459,8545,424,7151,0,7355,220
18155,9870,33,188,67,56268.0,477,3704,559,746,663,1157,2279,2723,1050,693,4259,286,3418,0,3620,84
18157,185961,10711,16183,14699,53468.0,23201,71801,10562,10518,10877,50518,46314,35774,12810,8588,92409,5878,65923,2055,70832,969
18159,15290,48,455,103,65983.0,1840,6155,852,975,722,1807,3369,4372,1834,1359,7627,70,6085,27,6096,59
18161,7098,21,160,128,60750.0,709,2820,444,343,433,699,1718,2085,837,539,3580,106,2714,0,2798,22
18163,179695,17731,5180,2464,54044.0,21924,76549,10506,10603,11622,23884,46809,45882,18113,12276,87885,5827,70722,847,75745,804
18165,15477,67,212,30,53396.0,1234,6447,778,964,1012,1840,3526,4275,1841,1241,6709,294,6153,45,6251,196
18167,106523,7654,3007,2193,48552.0,10001,42595,5909,5846,6370,19627,26188,25309,10062,7212,48535,3304,39291,391,41457,1138
18169,31120,335,847,161,59611.0,2564,12538,1611,1536,2011,4710,6742,8205,3462,2843,14412,614,11924,44,12406,132
18171,8430,29,182,28,68136.0,779,3342,427,574,523,866,1907,2391,980,762,4156,87,3255,1,3289,53
18173,63575,1241,1285,1540,85613.0,9087,24327,3661,4169,4381,7505,15527,17277,6636,4419,31804,475,23852,58,24108,219
18175,28025,17,382,63,53932.0,1835,10641,1585,1837,1790,3365,6638,8002,2954,1854,12988,712,9929,17,10539,102
18177,66588,3151,2159,822,49952.0,5465,26837,3869,4265,4094,8877,15273,17724,7210,5276,30292,2030,24807,109,26512,325
18179,28103,232,915,118,62802.0,2436,11120,1737,2143,1855,3361,6613,7395,2859,2140,14313,433,10687,71,11065,55
18181,24593,129,2167,71,60327.0,1960,9554,1477,1823,1452,2891,5202,6894,2927,1927,11275,252,9302,35,9457,97
18183,34048,126,771,123,67716.0,4013,13725,2150,2070,2277,3844,8105,9498,3723,2381,16951,470,13255,30,13662,63
19001,7439,43,185,67,57944.0,746,3180,442,443,489,785,1657,2013,847,763,3637,104,3076,3,3168,12
19003,3697,5,55,0,57981.0,482,1529,207,233,225,363,780,1059,449,381,1700,61,1468,7,1520,9
19005,14068,235,1011,82,59461.0,1171,5814,959,930,934,1458,2925,3702,1807,1353,6796,243,5571,0,5762,52
19007,12310,25,281,35,46900.0,1200,4920,640,913,797,1289,2523,3377,1566,1205,4829,324,4596,9,4806,114
19009,5657,30,112,2,54643.0,644,2498,381,261,425,549,1088,1574,702,677,2843,136,2362,0,2481,17
19011,25654,84,426,78,72334.0,2610,10075,1567,1476,1867,2941,5758,7382,2586,2077,13105,330,9745,30,10012,63
19013,131396,12538,6120,3544,57191.0,16151,53465,8172,7934,8094,23537,32294,29655,12811,8899,66984,4055,49410,255,52396,1069
19015,26721,331,737,72,70984.0,3592,10720,1428,1538,1648,3179,6673,7383,2968,1904,14122,617,10103,44,10672,48
19017,24863,236,443,239,76782.0,3616,9638,1418,1652,1604,3877,5677,5855,2606,2174,12963,225,9413,22,9560,78
19019,20598,131,365,11,71024.0,2099,7787,1370,1347,1728,2390,4850,5258,2129,1526,10374,493,7294,21,7667,120
19021,20723,530,5498,2125,53645.0,1942,7506,1482,1614,1317,3234,4840,5118,1747,1371,10345,365,7141,29,7187,319
19023,14421,77,228,117,61109.0,1514,5860,767,806,1154,1552,3127,3806,1755,1454,6831,217,5643,7,5801,59
19025,9962,158,216,40,60434.0,1022,3932,588,645,631,1045,2256,2539,1196,1062,4197,147,3785,14,3875,57
19027,20756,59,606,137,61157.0,2382,8761,1269,1418,1383,2601,4442,5502,2186,1955,10832,595,8166,42,8720,41
19029,13158,98,408,46,55395.0,1412,5777,717,824,884,1385,2905,3479,1605,1359,6456,364,5413,22,5725,52
19031,18494,107,432,125,72714.0,2080,7381,907,1331,1048,2076,4338,5223,2023,1548,9653,244,7137,50,7296,85
19033,43185,871,2256,521,58271.0,4994,19569,2289,2357,2956,4775,9631,11945,5275,3957,22462,1022,18547,96,19324,245
19035,11606,163,503,48,59881.0,1189,5126,613,683,856,1163,2520,3043,1421,1307,5981,416,4710,1,5112,14
19037,12021,77,357,3,67146.0,1066,5005,809,866,718,1437,2410,3317,1399,1065,6417,159,4846,0,4980,25
19039,9736,9,1548,2,58617.0,668,3740,625,989,570,1185,2160,2430,1043,734,4441,308,3432,22,3522,218
19041,16410,29,671,93,52307.0,1926,7137,945,1036,1174,2009,3637,4195,1864,1550,8141,393,6744,53,7113,24
19043,17173,50,359,53,58148.0,1616,7319,1007,1127,979,1735,3470,4842,2246,1767,8750,534,6785,0,7250,69
19045,46589,1300,1555,336,56345.0,4985,19103,2728,2518,3535,5395,10422,12921,5127,3943,21508,1222,17881,73,18886,217
19047,16555,602,4828,380,55552.0,1356,6159,995,1303,1179,2416,3812,4063,1535,1252,7658,509,5650,0,5947,212
19049,96604,1937,6090,4386,93492.0,21598,37970,7068,7979,7477,10972,29716,22030,6773,4589,53329,1308,36662,101,37255,715
19051,9066,0,149,53,76755.0,793,3150,820,750,691,1164,1936,2142,865,698,4152,493,2657,0,2962,188
19053,7718,120,255,56,52753.0,682,3053,459,495,462,1591,1477,1686,835,713,3536,230,2823,3,3002,51
19055,17508,24,277,59,69319.0,1645,6944,1134,1111,1236,1962,3570,5076,1909,1510,9528,237,6707,46,6892,52
19057,39069,2334,1377,427,54318.0,3982,17042,2207,2508,2561,4584,8790,10353,4633,3433,18827,1415,15627,80,16834,208
19059,17536,16,424,153,65215.0,3150,8096,767,1115,926,1730,3686,4770,2661,1881,9279,327,7769,24,8071,25
19061,98687,2951,2636,1261,68198.0,13860,39534,6082,6505,6124,13961,23596,24895,9900,7624,51166,2281,37253,394,39078,456
19063,9433,234,932,4,58357.0,785,3856,511,571,511,1266,1962,2511,1217,884,4769,113,3743,2,3757,99
19065,19582,285,550,129,50973.0,1689,8107,1076,1217,1180,2535,4167,5300,2250,1857,9476,423,7684,17,8072,35
19067,15672,236,623,230,55827.0,1610,6712,943,818,1239,1817,3328,4097,1898,1532,7790,409,6303,8,6640,72
19069,10056,57,1345,0,59019.0,1042,4108,611,592,770,1074,2124,2766,1143,976,4614,114,3994,5,4079,29
19071,6702,31,201,0,63611.0,701,2742,355,453,410,738,1331,1941,848,626,3130,79,2663,0,2708,34
19073,8831,29,271,48,52768.0,966,3790,492,596,539,993,1860,2355,1110,886,4288,144,3646,3,3713,77
19075,12336,89,185,43,74552.0,1686,5024,689,838,885,1319,2854,3228,1357,1166,6217,153,4871,11,4990,34
19077,10599,35,302,25,67625.0,1108,4463,528,624,730,1149,2210,2981,1342,1035,5303,142,4321,11,4403,60
19079,15073,225,977,401,62183.0,1934,5993,848,1004,1017,1600,3421,4057,1705,1421,7168,293,5700,11,5970,23
19081,10837,127,539,33,64730.0,1299,4610,624,703,620,1175,2416,2886,1332,1081,5733,192,4418,2,4563,47
19083,16997,193,781,139,58845.0,1790,7033,796,907,895,2104,3832,4729,1980,1754,8462,387,6646,0,6943,90
19085,14589,22,293,28,67950.0,1414,5932,852,852,1133,1604,3238,4126,1570,1214,7330,276,5656,5,5853,79
19087,20488,507,1057,521,58767.0,2060,7565,1084,1125,1390,2895,4837,5351,2177,1629,9520,264,7301,8,7540,25
19089,9456,25,174,22,60387.0,865,3708,675,753,607,1032,2055,2412,1052,870,4765,204,3504,32,3674,34
19091,9622,20,462,85,60008.0,998,4189,582,667,699,955,2226,2519,1043,931,4741,276,3913,4,4142,47
19093,6979,98,227,6,57266.0,709,2951,405,461,572,843,1471,1747,801,679,3566,129,2822,0,2910,41
19095,16596,112,517,29,64720.0,1935,6765,931,997,1240,1845,3696,4779,1678,1430,8647,219,6546,0,6707,58
19097,19499,98,319,97,65541.0,1826,8020,1153,1211,1214,2174,4124,5559,2324,1740,9512,427,7593,26,7981,39
19099,37686,646,994,247,63182.0,3529,14370,2099,2416,2427,4205,9311,10189,3896,3143,18043,697,13673,22,14202,168
19101,15846,1058,541,986,47950.0,2506,6688,850,991,803,1730,4049,3840,2451,1132,7368,480,6208,3,6550,138
19103,151833,10868,8876,9198,67414.0,26751,60573,8670,8568,8221,36266,41646,30260,11475,6727,83987,4149,56424,3328,59593,980
19105,20680,458,461,135,63279.0,2263,8053,1141,1113,1406,2271,4855,5634,2394,1866,9969,322,7731,3,7969,84
19107,10050,52,209,18,54233.0,843,4136,587,701,591,1139,2195,2662,1186,989,4612,91,4045,15,4074,62
19109,14823,69,530,81,59878.0,1468,6422,890,814,1004,1631,3098,3889,1817,1680,7069,482,5940,14,6391,31
19111,33724,1008,1245,244,54258.0,3314,14068,1934,2053,2041,3681,7916,9230,4215,2654,15409,686,13382,46,13990,78
19113,228567,13527,7983,5308,70360.0,36509,93602,14086,14040,15872,29857,60889,57459,21330,15034,121069,4631,88971,413,92359,1243
19115,10891,78,1761,385,65867.0,830,4043,629,610,759,1301,2630,2921,1131,910,5427,203,3840,0,3927,116
19117,8650,24,202,29,55297.0,688,3614,515,507,589,998,1795,2406,1020,820,4045,328,3286,5,3603,11
19119,11953,17,351,72,69113.0,1162,4364,866,1004,930,1461,2753,2765,1163,1011,6026,157,4207,0,4313,51
19121,16414,142,387,157,79306.0,1922,6377,855,1471,1118,1827,3818,4504,1714,1107,8959,266,6111,1,6337,40
19123,22132,384,529,273,60617.0,2226,8813,1429,1446,1574,3011,5152,5551,2262,1707,11102,403,8410,7,8717,96
19125,33381,325,714,400,66822.0,4685,13241,1885,1860,2649,4856,7601,8591,3357,2582,16640,467,12774,55,13001,240
19127,40137,606,9440,1573,63591.0,3801,15298,2550,2791,3237,5011,9395,9971,4087,3095,19220,1073,14225,7,14702,596
19129,14658,48,518,46,77926.0,1997,5301,757,1144,884,1703,3275,4139,1747,1009,7143,236,5065,33,5230,71
19131,10526,50,175,89,60991.0,1143,4400,650,712,708,1274,2239,2776,1101,1066,5676,213,4187,1,4366,34
19133,8732,20,186,0,56107.0,688,3786,471,462,640,931,1773,2321,1090,1044,4159,107,3679,20,3770,16
19135,7589,3,22,88,69929.0,795,2998,467,427,598,927,1627,2067,858,618,3667,245,2753,0,2967,31
19137,10327,5,424,26,56971.0,1008,4380,613,806,705,1160,2042,2788,1215,998,4759,229,4151,13,4341,39
19139,43145,1084,7946,279,61547.0,4554,16785,2733,2618,3464,5623,10500,11119,4330,2758,21323,1012,15773,72,16403,382
19141,14139,228,778,93,62292.0,1593,5670,906,1014,897,1650,3262,3541,1479,1390,7150,492,5178,93,5509,161
19143,6168,37,533,62,65242.0,526,2659,337,397,444,658,1284,1737,666,645,3106,81,2578,7,2648,11
19145,15250,273,572,148,52108.0,1374,6171,752,696,923,1696,3702,4053,1869,1559,6921,360,5811,2,6147,24
19147,8996,132,285,41,59988.0,1018,3685,568,592,575,1096,2019,2213,1026,907,4622,164,3521,0,3642,43
19149,25543,436,1428,103,74239.0,2938,10191,1559,1771,1912,3196,5616,6746,2665,2078,13501,463,9728,21,10051,140
19151,7091,23,309,40,56350.0,658,3121,424,413,477,795,1415,1968,831,768,3385,113,3008,0,3103,18
19153,488871,35109,42591,24135,73015.0,84884,195263,33634,32822,35495,62123,143026,118035,39319,24417,259529,11223,184040,2348,190559,4704
19155,93571,1352,7717,630,63840.0,9875,36964,5836,6291,6193,11999,22341,24550,9808,6553,45998,2448,34516,192,36429,535
19157,18628,230,625,402,56080.0,2038,7820,907,968,1200,3455,3681,4625,2043,1749,9201,617,7203,4,7757,63
19159,4739,4,128,9,57700.0,442,1860,288,254,383,561,917,1226,582,528,2183,105,1755,7,1839,21
19161,9829,75,364,65,61040.0,977,4196,568,536,703,1058,1973,2705,1222,1064,4927,130,4066,15,4107,89
19163,174170,12386,12378,4976,67675.0,25050,69955,10784,11929,11727,21516,45347,44614,17143,11110,86591,4421,65534,497,69070,885
19165,11750,125,375,0,62222.0,1382,4918,583,816,670,1339,2441,3260,1390,1251,6155,181,4737,11,4871,47
19167,35647,155,3992,160,78179.0,4715,12284,2566,2628,2907,6379,8131,7540,2886,2610,19160,404,11880,66,12082,202
19169,98106,2302,3641,7457,62578.0,15665,37944,4368,4974,4306,32217,22815,17396,7048,4982,51331,2513,35431,2507,37733,211
19171,17079,145,1887,100,59794.0,1345,6655,1033,1060,1290,2046,3653,4637,1883,1477,8250,227,6428,30,6460,195
19173,5932,1,487,0,59528.0,527,2446,333,301,528,680,1228,1561,723,578,2936,100,2346,24,2427,19
19175,12193,53,379,85,52321.0,1334,4936,677,555,984,1678,2842,3008,1338,1111,5669,307,4629,32,4832,104
19177,7196,23,115,45,53218.0,511,2858,434,519,416,774,1460,1970,963,660,3065,238,2620,12,2783,75
19179,35343,1215,3959,553,51222.0,2916,14120,2170,2200,2373,4578,8594,9163,3622,2643,16316,1104,13016,93,13897,223
19181,51862,399,1596,393,85189.0,7752,19517,3047,3609,3939,7051,12866,13233,4896,3221,27726,537,18980,22,19171,346
19183,22525,143,1535,113,66908.0,2499,8833,1452,1382,1807,2632,5299,5704,2380,1869,11807,373,8460,20,8786,47
19185,6504,22,116,4,53039.0,458,2536,472,453,474,742,1336,1655,706,666,2860,181,2355,13,2464,72
19187,37114,1603,2122,499,56934.0,3550,15659,2168,2317,2066,5532,8777,9324,3945,2985,17548,1136,14523,97,15358,301
19189,10743,86,551,286,56578.0,1293,4473,542,719,639,1617,2211,2754,1221,1040,5508,166,4307,32,4436,37
19191,20100,179,476,150,65330.0,2453,8156,931,1024,1031,3896,3745,5226,2372,1875,11151,343,7813,19,8103,53
19193,105102,4154,18516,2557,63061.0,10701,39826,7323,7786,7801,15034,26151,25211,9654,6142,52918,2690,37136,564,38920,906
19195,7450,49,240,38,63795.0,749,3164,410,430,433,824,1730,2064,887,672,3930,141,3023,4,3118,46
19197,12978,32,1696,19,55395.0,1357,5343,804,744,1026,1481,2854,3171,1516,1382,5807,393,4950,11,5304,39
20001,12557,259,491,112,51840.0,1053,4976,708,853,770,1647,2768,3275,1441,1095,5865,410,4566,59,4927,49
20003,7800,63,180,4,56315.0,553,3164,552,494,598,939,1606,1991,838,782,3362,226,2938,0,3133,31
20005,16382,420,518,103,52243.0,1375,5874,876,1001,1196,3140,3468,3923,1553,1225,7962,474,5400,0,5825,49
20007,4178,16,270,49,52984.0,513,1808,270,376,207,415,887,1103,542,378,2015,112,1696,6,1726,82
20009,25708,337,3960,111,50077.0,2550,10147,1557,1886,1646,3203,6066,6275,2793,2282,12556,628,9519,50,10099,48
20011,14410,366,431,124,49951.0,1484,5773,896,1202,954,1874,3226,3457,1574,1227,6365,235,5538,1,5582,191
20013,9532,86,514,28,52314.0,917,3678,629,697,748,1023,2057,2477,1112,789,4426,166,3512,3,3624,54
20015,67404,1561,3495,846,71651.0,9254,24620,3965,4557,5512,9153,16479,17474,6079,4185,30858,960,23660,64,24349,271
20017,2583,31,146,4,49453.0,410,1063,120,141,194,314,554,645,345,270,1205,50,1013,0,1051,12
20019,3394,41,149,11,46170.0,260,1294,195,226,236,304,710,892,436,395,1289,68,1226,0,1243,51
20021,19507,146,585,35,47298.0,1695,7543,1245,1463,997,2349,4217,5489,2197,1550,8737,560,6983,0,7391,152
20023,2647,0,192,0,45039.0,314,1229,147,170,147,267,572,645,362,337,1225,49,1180,0,1212,17
20025,1994,0,94,32,55556.0,307,844,145,136,145,156,354,573,186,299,925,24,820,0,839,5
20027,8085,135,236,39,52716.0,954,3605,503,561,572,802,1743,1953,1055,896,3672,243,3362,0,3510,95
20029,9037,130,326,0,53110.0,809,3633,673,529,653,1162,1972,2168,1014,866,4321,112,3521,4,3630,3
20031,8361,58,278,50,63167.0,941,3492,424,444,578,1038,1793,2289,1044,751,4001,195,3297,7,3432,60
20033,1809,2,60,0,49333.0,192,844,53,115,148,170,329,490,293,211,899,25,819,0,824,20
20035,34769,789,3942,644,51732.0,3492,13017,1962,2267,2652,5015,7966,8608,3491,2808,15158,709,12308,24,12803,214
20037,39018,822,2392,718,45191.0,4494,15512,2286,2410,2458,8418,8909,8655,3388,2494,19144,1407,14105,0,14978,534
20039,2792,22,93,9,46733.0,375,1304,167,162,151,286,510,746,387,383,1353,44,1260,0,1304,0
20041,18572,183,965,147,59400.0,2325,7719,996,1164,1335,2082,4394,4965,2000,1636,9073,388,7331,33,7681,38
20043,7549,383,220,8,54792.0,610,2785,377,511,341,1365,1568,1910,843,634,3757,135,2650,17,2739,46
20045,118690,4991,7732,6045,62594.0,20103,49259,5657,6865,5617,30731,31866,23144,9277,5533,66684,2775,46484,1303,48348,911
20047,2911,5,622,9,49679.0,288,1251,186,121,270,242,707,753,359,273,1332,44,1207,0,1249,2
20049,2466,2,115,6,45660.0,190,1005,119,105,231,237,393,694,367,320,957,78,927,0,998,7
20051,28893,419,1774,496,54858.0,4254,11899,1547,1782,2003,5763,7218,6123,2528,1929,16242,613,11286,0,11710,189
20053,6403,219,398,79,55318.0,636,2310,285,339,405,751,1605,1681,722,615,2728,80,2230,1,2273,37
20055,38338,1547,19379,1519,61374.0,2587,12924,3058,3665,3013,5923,9933,8532,2685,1529,19301,713,12211,38,11945,979
20057,34426,729,19209,474,59578.0,2627,11571,2996,2911,2904,5000,8817,8031,2182,1585,17219,510,11061,0,10918,653
20059,25953,124,1166,107,63996.0,2511,10018,1494,1978,1637,3450,6043,7070,2595,1686,13206,376,9642,0,9876,142
20061,36514,6404,6128,1136,54664.0,3091,13429,4303,3366,2556,6604,11731,4921,1739,1294,13392,543,12886,54,13055,374
20063,2774,24,67,36,53226.0,289,1206,204,194,201,258,591,639,333,354,1274,13,1193,0,1201,5
20065,2444,108,95,22,44091.0,366,1182,100,141,172,261,495,634,290,351,1217,51,1131,2,1182,0
20067,7430,7,3610,87,60417.0,745,2471,570,648,713,1106,1662,1747,687,297,3254,32,2439,13,2291,180
20069,5720,0,938,17,70321.0,648,2054,416,465,526,802,1319,1339,471,382,2908,15,2039,0,1997,57
20071,1257,0,277,0,57281.0,152,543,112,78,106,156,259,306,126,114,686,23,520,0,543,0
20073,6049,23,252,12,46783.0,519,2537,310,359,395,601,1201,1687,864,632,2875,172,2365,8,2504,33
20075,2572,0,871,0,48333.0,242,778,152,283,136,371,826,464,194,146,1253,22,756,0,739,39
20077,5525,8,361,29,52188.0,390,2204,388,325,431,628,1176,1342,646,589,2238,55,2149,0,2130,74
20079,34006,676,4215,103,60653.0,4849,13263,1946,2282,2599,4606,7721,8251,3470,3131,17001,580,12683,4,12889,374
20081,3803,12,1193,6,58841.0,227,1333,274,259,306,555,926,958,341,184,1844,23,1310,0,1302,31
20083,1851,2,133,0,62902.0,295,725,84,131,101,264,307,561,187,216,933,0,725,0,716,9
20085,13287,38,686,21,62023.0,1186,5204,865,821,1052,1674,2863,3492,1503,1017,6274,213,4991,9,5107,97
20087,18391,133,561,22,72270.0,2080,7262,954,1164,1246,2072,4106,5408,2058,1383,9297,346,6916,0,7231,31
20089,2927,11,74,9,45655.0,312,1240,174,198,152,231,538,754,455,425,1240,63,1177,10,1227,13
20091,605154,29187,47948,32228,96059.0,140396,237949,37264,41907,41593,74022,168135,153672,54575,33986,332032,7268,230681,629,234699,3250
20093,4019,100,1285,11,61406.0,272,1306,323,354,356,638,779,964,340,265,1800,18,1288,0,1290,16
20095,7495,11,292,1,54852.0,863,3177,425,426,459,853,1599,2141,851,741,3599,111,3066,1,3141,36
20097,2457,20,141,32,61406.0,290,926,147,220,145,353,461,587,307,237,1203,30,896,1,913,13
20099,20222,840,998,23,51425.0,1995,7857,1313,1355,1462,2353,4455,5448,2243,1593,9283,369,7488,8,7732,125
20101,1504,0,169,38,44219.0,145,659,69,121,69,165,313,476,169,122,844,15,644,0,649,10
20103,81601,6617,5949,990,80853.0,11230,28664,5145,5574,5427,10054,22385,21269,7271,4476,35226,1326,27338,77,28305,359
20105,2952,4,111,0,48457.0,312,1212,147,179,219,353,586,746,413,309,1420,42,1170,0,1211,1
20107,9667,84,291,150,52339.0,938,4089,523,634,645,1013,2034,2686,1280,852,4216,205,3884,25,3985,104
20109,2777,2,164,14,62202.0,310,1156,205,171,203,306,654,662,313,263,1439,35,1121,0,1147,9
20111,32318,599,7079,568,52591.0,3096,13215,1913,2163,1989,6965,7230,7260,2746,2052,17237,771,12444,26,12769,446
20113,30059,423,1354,222,63816.0,4089,12180,1595,1989,1910,4183,7048,7486,3130,2718,15226,509,11671,4,12024,156
20115,11877,117,470,74,54679.0,1518,4617,558,698,809,1693,2309,3077,1403,1330,5674,131,4486,4,4577,40
20117,9995,53,262,43,58750.0,794,4070,678,661,704,1034,2137,2578,1166,1037,4986,163,3907,10,3974,96
20119,4089,15,910,46,66042.0,379,1632,297,271,318,583,937,1011,395,277,2025,38,1594,0,1617,15
20121,33968,293,1161,209,79211.0,4949,12921,1884,2178,2688,4169,7447,9937,3286,2379,17144,330,12591,0,12773,148
20123,5884,26,137,14,49250.0,750,2445,360,389,373,855,1139,1411,720,637,2672,109,2336,0,2428,17
20125,31679,1546,2260,180,47697.0,3052,12793,1821,2346,2029,3924,7197,8350,3418,2594,13987,962,11831,0,12533,260
20127,5377,8,286,27,50242.0,703,2294,266,294,394,479,1156,1459,731,598,2722,103,2191,6,2288,6
20129,2744,9,648,45,51447.0,226,938,123,321,184,305,645,644,272,250,1209,18,920,0,938,0
20131,10197,51,226,19,65177.0,1224,3971,727,790,856,1233,2129,2483,968,1011,5016,174,3797,37,3958,13
20133,15926,198,971,32,54479.0,1456,6232,1058,984,1252,2077,3450,3962,1754,1389,7156,274,5958,1,6038,194
20135,2717,21,315,16,63241.0,326,1156,164,117,164,381,451,776,338,326,1448,21,1135,1,1154,2
20137,5457,171,297,38,49326.0,678,1816,358,294,269,539,1420,1448,593,536,2259,42,1774,8,1804,12
20139,15811,86,562,26,61702.0,1589,6325,852,1109,1022,1875,3305,4507,1854,1287,7499,152,6173,6,6227,98
20141,3512,17,87,3,55551.0,410,1592,197,165,257,347,756,926,418,446,1776,60,1532,3,1561,31
20143,5778,52,181,18,57455.0,623,2356,310,279,475,676,1293,1576,675,494,2807,82,2274,21,2332,24
20145,6356,435,490,7,50988.0,697,2364,207,263,214,782,1584,1980,731,595,2801,182,2182,0,2364,0
20147,5022,96,172,27,53919.0,537,2203,289,296,338,571,1065,1286,678,499,2399,82,2121,3,2138,65
20149,25082,459,1327,162,76089.0,3811,8788,1914,2196,2230,2904,6415,5859,2149,1415,11869,184,8604,0,8439,349
20151,9266,182,664,18,57109.0,1218,3671,642,509,754,1352,2024,2149,990,846,4563,90,3581,11,3595,76
20153,2531,16,188,18,58590.0,318,1170,162,160,150,186,533,666,353,321,1381,61,1109,9,1141,29
20155,62071,1511,6108,369,53359.0,5838,25023,3385,3819,4230,7927,14788,15645,6801,5476,29436,1100,23923,82,24608,415
20157,4707,36,115,29,50268.0,557,2077,272,320,308,455,872,1232,635,613,2198,129,1948,4,2067,10
20159,9464,169,1091,33,56379.0,895,3766,575,735,502,1568,2026,2257,1009,792,4614,146,3620,2,3749,17
